31075,2014-02-02 00:00:00.0,1817
36038,2014-03-03 00:00:00.0,4646
47263,2014-05-13 00:00:00.0,5874
47316,2014-05-14 00:00:00.0,9791
31750,2014-02-06 00:00:00.0,7463
39731,2014-03-27 00:00:00.0,4208
52593,2014-06-19 00:00:00.0,1926
5808,2013-08-29 00:00:00.0,624
11634,2013-10-04 00:00:00.0,6205
49616,2014-05-31 00:00:00.0,5928
62807,2014-02-01 00:00:00.0,2296
26323,2014-01-04 00:00:00.0,7316
7687,2013-09-10 00:00:00.0,1867
12484,2013-10-09 00:00:00.0,1965
15074,2013-10-28 00:00:00.0,1507
32760,2014-02-12 00:00:00.0,3381
3700,2013-08-15 00:00:00.0,4491
4715,2013-08-23 00:00:00.0,4191
957,2013-07-30 00:00:00.0,9879
2819,2013-08-10 00:00:00.0,12200
9907,2013-09-25 00:00:00.0,1473
12689,2013-10-11 00:00:00.0,6212
17656,2013-11-11 00:00:00.0,715
4730,2013-08-23 00:00:00.0,5654
65023,2014-04-27 00:00:00.0,1457
66254,2014-06-12 00:00:00.0,6924
45925,2014-05-06 00:00:00.0,11309
7835,2013-09-11 00:00:00.0,9266
59411,2013-09-28 00:00:00.0,1682
54387,2014-07-03 00:00:00.0,4349
53532,2014-06-27 00:00:00.0,11989
35152,2014-02-26 00:00:00.0,2034
58976,2013-09-10 00:00:00.0,4048
12184,2013-10-07 00:00:00.0,5665
29447,2014-01-22 00:00:00.0,3479
23814,2013-12-20 00:00:00.0,11344
50432,2014-06-06 00:00:00.0,4794
17954,2013-11-13 00:00:00.0,2157
13167,2013-10-13 00:00:00.0,1168
45967,2014-05-06 00:00:00.0,9256
48455,2014-05-21 00:00:00.0,2231
35096,2014-02-26 00:00:00.0,5797
3862,2013-08-17 00:00:00.0,10364
22497,2013-12-10 00:00:00.0,11099
65730,2014-05-24 00:00:00.0,2209
30821,2014-02-01 00:00:00.0,3788
68397,2014-04-28 00:00:00.0,10438
38369,2014-03-18 00:00:00.0,8120
25883,2014-01-01 00:00:00.0,11764
51901,2014-06-15 00:00:00.0,12242
63139,2014-02-13 00:00:00.0,7835
63209,2014-02-15 00:00:00.0,1826
25390,2013-12-29 00:00:00.0,6939
8236,2013-09-14 00:00:00.0,7899
29262,2014-01-21 00:00:00.0,11049
46569,2014-05-09 00:00:00.0,8653
25480,2013-12-30 00:00:00.0,1307
16092,2013-11-04 00:00:00.0,5726
23941,2013-12-20 00:00:00.0,3289
20687,2013-11-30 00:00:00.0,4842
12863,2013-10-12 00:00:00.0,9087
2593,2013-08-08 00:00:00.0,9125
11605,2013-10-04 00:00:00.0,4725
17898,2013-11-13 00:00:00.0,8045
62379,2014-01-19 00:00:00.0,9883
17841,2013-11-12 00:00:00.0,2760
24762,2013-12-25 00:00:00.0,2818
36925,2014-03-10 00:00:00.0,2070
44906,2014-04-29 00:00:00.0,10518
35240,2014-02-27 00:00:00.0,9748
1437,2013-08-01 00:00:00.0,9507
899,2013-07-30 00:00:00.0,7707
66579,2014-06-23 00:00:00.0,3777
34189,2014-02-20 00:00:00.0,10267
50184,2014-06-04 00:00:00.0,963
57862,2013-07-28 00:00:00.0,7793
51788,2014-06-14 00:00:00.0,5672
41798,2014-04-09 00:00:00.0,4090
17454,2013-11-10 00:00:00.0,10450
35052,2014-02-25 00:00:00.0,7359
60223,2013-10-30 00:00:00.0,1957
7060,2013-09-07 00:00:00.0,8866
53234,2014-06-25 00:00:00.0,1378
53479,2014-06-27 00:00:00.0,10545
6082,2013-09-01 00:00:00.0,5712
65486,2014-05-14 00:00:00.0,1704
40352,2014-03-31 00:00:00.0,8268
7380,2013-09-09 00:00:00.0,5445
59552,2013-10-03 00:00:00.0,1018
65758,2014-05-25 00:00:00.0,920
26990,2014-01-09 00:00:00.0,4388
39266,2014-03-24 00:00:00.0,9639
56482,2014-07-17 00:00:00.0,1062
38736,2014-03-21 00:00:00.0,1356
48530,2014-05-21 00:00:00.0,6862
3403,2013-08-13 00:00:00.0,6397
54730,2014-07-05 00:00:00.0,11737
5561,2013-08-27 00:00:00.0,10994
12022,2013-10-06 00:00:00.0,9822
27442,2014-01-11 00:00:00.0,10024
50792,2014-06-08 00:00:00.0,1123
10922,2013-09-30 00:00:00.0,7090
68494,2014-05-24 00:00:00.0,10053
47346,2014-05-14 00:00:00.0,8303
11782,2013-10-05 00:00:00.0,1570
49897,2014-06-02 00:00:00.0,12336
67110,2014-07-14 00:00:00.0,12431
32098,2014-02-08 00:00:00.0,11483
53117,2014-06-25 00:00:00.0,3007
7147,2013-09-07 00:00:00.0,9600
13258,2013-10-14 00:00:00.0,9392
38007,2014-03-15 00:00:00.0,5316
40217,2014-03-30 00:00:00.0,486
53744,2014-06-28 00:00:00.0,10136
11043,2013-10-01 00:00:00.0,11902
18865,2013-11-19 00:00:00.0,997
31947,2014-02-07 00:00:00.0,5668
58526,2013-08-23 00:00:00.0,5314
15557,2013-11-01 00:00:00.0,9285
1426,2013-08-01 00:00:00.0,4200
42958,2014-04-17 00:00:00.0,9423
2839,2013-08-10 00:00:00.0,5522
5966,2013-08-31 00:00:00.0,6529
29278,2014-01-21 00:00:00.0,8784
10418,2013-09-27 00:00:00.0,8180
14411,2013-10-23 00:00:00.0,6333
30936,2014-02-01 00:00:00.0,11335
38744,2014-03-21 00:00:00.0,12131
30626,2014-01-31 00:00:00.0,8175
24368,2013-12-23 00:00:00.0,2670
48908,2014-05-25 00:00:00.0,11574
44376,2014-04-26 00:00:00.0,2900
46234,2014-05-07 00:00:00.0,5259
67141,2014-07-15 00:00:00.0,12094
42852,2014-04-16 00:00:00.0,366
