21756,2013-12-05 00:00:00.0,2368
43305,2014-04-19 00:00:00.0,1349
36714,2014-03-07 00:00:00.0,4673
64466,2014-04-07 00:00:00.0,4356
11444,2013-10-04 00:00:00.0,7674
52896,2014-06-23 00:00:00.0,10293
1661,2013-08-02 00:00:00.0,7711
65031,2014-04-27 00:00:00.0,8652
16145,2013-11-04 00:00:00.0,3293
17550,2013-11-11 00:00:00.0,4548
9121,2013-09-20 00:00:00.0,10431
16909,2013-11-07 00:00:00.0,3853
50747,2014-06-08 00:00:00.0,9591
33873,2014-02-18 00:00:00.0,11365
39085,2014-03-23 00:00:00.0,8479
58872,2013-09-06 00:00:00.0,8548
33711,2014-02-17 00:00:00.0,1764
8643,2013-09-17 00:00:00.0,11695
22607,2013-12-11 00:00:00.0,147
27220,2014-01-10 00:00:00.0,2011
55897,2014-07-13 00:00:00.0,291
41421,2014-04-05 00:00:00.0,11553
17424,2013-11-10 00:00:00.0,2304
12702,2013-10-11 00:00:00.0,3680
9506,2013-09-23 00:00:00.0,1607
16060,2013-11-03 00:00:00.0,11822
25717,2013-12-31 00:00:00.0,3799
13966,2013-10-20 00:00:00.0,4899
40438,2014-03-31 00:00:00.0,12097
21703,2013-12-05 00:00:00.0,11058
6162,2013-09-02 00:00:00.0,679
7868,2013-09-11 00:00:00.0,3202
30684,2014-01-31 00:00:00.0,7881
34173,2014-02-20 00:00:00.0,5814
13365,2013-10-15 00:00:00.0,8009
5623,2013-08-28 00:00:00.0,8040
62137,2014-01-10 00:00:00.0,5112
37965,2014-03-15 00:00:00.0,9495
61043,2013-11-27 00:00:00.0,9807
25263,2013-12-28 00:00:00.0,2600
51173,2014-06-10 00:00:00.0,6730
8336,2013-09-14 00:00:00.0,5345
36084,2014-03-03 00:00:00.0,9336
66836,2014-07-04 00:00:00.0,673
13773,2013-10-19 00:00:00.0,8930
1309,2013-08-01 00:00:00.0,2367
35890,2014-03-03 00:00:00.0,1274
4958,2013-08-24 00:00:00.0,2953
45690,2014-05-04 00:00:00.0,8930
29643,2014-01-23 00:00:00.0,10126
3883,2013-08-17 00:00:00.0,5560
2174,2013-08-06 00:00:00.0,7818
42488,2014-04-12 00:00:00.0,1836
1933,2013-08-04 00:00:00.0,1579
30719,2014-01-31 00:00:00.0,5433
59108,2013-09-16 00:00:00.0,5357
30642,2014-01-31 00:00:00.0,3558
50711,2014-06-08 00:00:00.0,7250
48164,2014-05-19 00:00:00.0,2911
59592,2013-10-04 00:00:00.0,10676
22538,2013-12-10 00:00:00.0,4145
8821,2013-09-18 00:00:00.0,8497
8788,2013-09-18 00:00:00.0,9232
54760,2014-07-06 00:00:00.0,11665
2061,2013-08-05 00:00:00.0,6369
28230,2014-01-15 00:00:00.0,11418
29250,2014-01-21 00:00:00.0,6376
20105,2013-11-27 00:00:00.0,10760
49073,2014-05-26 00:00:00.0,5654
16220,2013-11-04 00:00:00.0,7733
15131,2013-10-29 00:00:00.0,11191
35615,2014-03-01 00:00:00.0,7948
614,2013-07-28 00:00:00.0,5738
9243,2013-09-21 00:00:00.0,5940
65483,2014-05-14 00:00:00.0,2894
66822,2014-07-03 00:00:00.0,1378
23505,2013-12-18 00:00:00.0,2296
47862,2014-05-17 00:00:00.0,3259
21662,2013-12-05 00:00:00.0,5691
37313,2014-03-12 00:00:00.0,10765
63422,2014-02-25 00:00:00.0,11665
10421,2013-09-27 00:00:00.0,820
41309,2014-04-05 00:00:00.0,10620
55812,2014-07-13 00:00:00.0,321
52409,2014-06-18 00:00:00.0,126
60322,2013-11-02 00:00:00.0,11768
8196,2013-09-14 00:00:00.0,8843
53559,2014-06-27 00:00:00.0,4663
68632,2014-07-04 00:00:00.0,10713
67138,2014-07-15 00:00:00.0,6083
64880,2014-04-22 00:00:00.0,5084
31611,2014-02-06 00:00:00.0,1911
46840,2014-05-11 00:00:00.0,11492
41669,2014-04-08 00:00:00.0,388
33984,2014-02-19 00:00:00.0,11334
50602,2014-06-07 00:00:00.0,8496
52362,2014-06-18 00:00:00.0,8916
35887,2014-03-03 00:00:00.0,5129
20441,2013-11-29 00:00:00.0,9213
68642,2014-07-08 00:00:00.0,6049
5004,2013-08-24 00:00:00.0,1990
66372,2014-06-17 00:00:00.0,1199
45058,2014-04-29 00:00:00.0,2033
40998,2014-04-03 00:00:00.0,10701
45128,2014-04-30 00:00:00.0,10990
34816,2014-02-24 00:00:00.0,9597
3357,2013-08-12 00:00:00.0,7912
56995,2014-07-20 00:00:00.0,8630
7764,2013-09-10 00:00:00.0,7663
29556,2014-01-23 00:00:00.0,5951
65739,2014-05-24 00:00:00.0,2708
6640,2013-09-05 00:00:00.0,1758
10073,2013-09-25 00:00:00.0,11744
62391,2014-01-20 00:00:00.0,898
52599,2014-06-19 00:00:00.0,6550
37144,2014-03-11 00:00:00.0,5382
47247,2014-05-13 00:00:00.0,8656
2152,2013-08-05 00:00:00.0,2877
7254,2013-09-08 00:00:00.0,8533
48522,2014-05-21 00:00:00.0,4339
32984,2014-02-13 00:00:00.0,6318
16243,2013-11-04 00:00:00.0,5971
6954,2013-09-06 00:00:00.0,4534
44499,2014-04-26 00:00:00.0,392
31210,2014-02-03 00:00:00.0,6785
39565,2014-03-26 00:00:00.0,4789
59584,2013-10-04 00:00:00.0,7825
16101,2013-11-04 00:00:00.0,6031
51098,2014-06-10 00:00:00.0,3973
60802,2013-11-20 00:00:00.0,9167
17879,2013-11-13 00:00:00.0,7110
23642,2013-12-19 00:00:00.0,5732
61152,2013-12-03 00:00:00.0,4242
51729,2014-06-14 00:00:00.0,12077
8876,2013-09-18 00:00:00.0,205
20074,2013-11-26 00:00:00.0,11782
13659,2013-10-17 00:00:00.0,10139
43388,2014-04-20 00:00:00.0,7502
22532,2013-12-10 00:00:00.0,5900
32051,2014-02-08 00:00:00.0,4017
51881,2014-06-15 00:00:00.0,10859
55224,2014-07-09 00:00:00.0,6777
1022,2013-07-30 00:00:00.0,6491
64226,2014-03-29 00:00:00.0,10156
34570,2014-02-23 00:00:00.0,3159
33721,2014-02-18 00:00:00.0,4899
64916,2014-04-23 00:00:00.0,5388
58833,2013-09-04 00:00:00.0,7493
12130,2013-10-07 00:00:00.0,6710
4663,2013-08-22 00:00:00.0,3723
46351,2014-05-08 00:00:00.0,3314
68657,2014-07-13 00:00:00.0,9211
32520,2014-02-11 00:00:00.0,8726
14545,2013-10-24 00:00:00.0,7778
61951,2014-01-03 00:00:00.0,3482
28250,2014-01-15 00:00:00.0,2963
53775,2014-06-28 00:00:00.0,586
7297,2013-09-08 00:00:00.0,208
15163,2013-10-29 00:00:00.0,7342
