38420,2014-03-18 00:00:00.0,9229
44596,2014-04-27 00:00:00.0,203
11390,2013-10-03 00:00:00.0,9571
65596,2014-05-19 00:00:00.0,301
14309,2013-10-23 00:00:00.0,433
16973,2013-11-08 00:00:00.0,12205
50446,2014-06-06 00:00:00.0,11914
27748,2014-01-12 00:00:00.0,4497
44636,2014-04-27 00:00:00.0,597
13028,2013-10-13 00:00:00.0,8047
39458,2014-03-26 00:00:00.0,11438
45655,2014-05-04 00:00:00.0,8887
15377,2013-10-31 00:00:00.0,5624
22046,2013-12-07 00:00:00.0,1191
16939,2013-11-07 00:00:00.0,8605
21589,2013-12-05 00:00:00.0,10762
51405,2014-06-12 00:00:00.0,2751
25780,2013-12-31 00:00:00.0,11862
14535,2013-10-24 00:00:00.0,3420
59796,2013-10-13 00:00:00.0,4827
44373,2014-04-26 00:00:00.0,473
31990,2014-02-07 00:00:00.0,10030
14948,2013-10-27 00:00:00.0,649
68296,2014-04-01 00:00:00.0,2687
51170,2014-06-10 00:00:00.0,11313
22896,2013-12-12 00:00:00.0,1011
9347,2013-09-22 00:00:00.0,6738
18048,2013-11-13 00:00:00.0,4079
22025,2013-12-07 00:00:00.0,6937
30629,2014-01-31 00:00:00.0,6440
67835,2013-11-22 00:00:00.0,4755
22791,2013-12-11 00:00:00.0,7902
42653,2014-04-14 00:00:00.0,11584
64518,2014-04-09 00:00:00.0,3877
58610,2013-08-26 00:00:00.0,11605
52705,2014-06-20 00:00:00.0,3713
68708,2013-08-26 00:00:00.0,8852
5452,2013-08-27 00:00:00.0,3247
2083,2013-08-05 00:00:00.0,2189
36121,2014-03-04 00:00:00.0,10778
42535,2014-04-13 00:00:00.0,9340
51121,2014-06-10 00:00:00.0,7322
25270,2013-12-28 00:00:00.0,12037
8599,2013-09-17 00:00:00.0,1298
47335,2014-05-14 00:00:00.0,10870
1983,2013-08-04 00:00:00.0,11093
13740,2013-10-18 00:00:00.0,6785
31602,2014-02-06 00:00:00.0,2710
12791,2013-10-11 00:00:00.0,7887
6203,2013-09-02 00:00:00.0,10105
46390,2014-05-09 00:00:00.0,2903
14776,2013-10-26 00:00:00.0,12359
27973,2014-01-14 00:00:00.0,12426
57793,2013-07-26 00:00:00.0,647
17243,2013-11-09 00:00:00.0,8934
21728,2013-12-05 00:00:00.0,7105
2917,2013-08-10 00:00:00.0,7898
23440,2013-12-18 00:00:00.0,9580
11132,2013-10-02 00:00:00.0,8794
47412,2014-05-14 00:00:00.0,10405
2837,2013-08-10 00:00:00.0,7263
53038,2014-06-24 00:00:00.0,11125
2300,2013-08-06 00:00:00.0,146
27488,2014-01-11 00:00:00.0,579
8779,2013-09-18 00:00:00.0,8691
63085,2014-02-12 00:00:00.0,748
39210,2014-03-23 00:00:00.0,1905
43347,2014-04-20 00:00:00.0,7993
17106,2013-11-08 00:00:00.0,2227
63007,2014-02-09 00:00:00.0,4019
4197,2013-08-18 00:00:00.0,8721
36172,2014-03-04 00:00:00.0,1371
13341,2013-10-15 00:00:00.0,4810
41189,2014-04-04 00:00:00.0,9356
6793,2013-09-05 00:00:00.0,3965
1214,2013-07-31 00:00:00.0,7892
41145,2014-04-04 00:00:00.0,1445
5195,2013-08-25 00:00:00.0,1182
17999,2013-11-13 00:00:00.0,8760
12913,2013-10-12 00:00:00.0,3166
44934,2014-04-29 00:00:00.0,5113
28619,2014-01-17 00:00:00.0,558
31789,2014-02-06 00:00:00.0,3492
17837,2013-11-12 00:00:00.0,9009
51185,2014-06-10 00:00:00.0,9567
56188,2014-07-15 00:00:00.0,5583
31853,2014-02-07 00:00:00.0,940
4415,2013-08-20 00:00:00.0,8399
10852,2013-09-30 00:00:00.0,4553
58134,2013-08-09 00:00:00.0,4257
48415,2014-05-21 00:00:00.0,8979
1194,2013-07-31 00:00:00.0,12161
42773,2014-04-15 00:00:00.0,8638
62239,2014-01-12 00:00:00.0,4747
50472,2014-06-06 00:00:00.0,5753
34726,2014-02-24 00:00:00.0,5004
8327,2013-09-14 00:00:00.0,2928
46222,2014-05-07 00:00:00.0,10820
21659,2013-12-05 00:00:00.0,3529
57419,2014-07-22 00:00:00.0,11897
32038,2014-02-08 00:00:00.0,2963
28886,2014-01-19 00:00:00.0,728
32613,2014-02-11 00:00:00.0,9881
30055,2014-01-27 00:00:00.0,3441
48625,2014-05-23 00:00:00.0,4357
46098,2014-05-06 00:00:00.0,3474
26892,2014-01-07 00:00:00.0,7707
6736,2013-09-05 00:00:00.0,577
67974,2014-01-02 00:00:00.0,6011
38563,2014-03-20 00:00:00.0,4522
51796,2014-06-14 00:00:00.0,11116
1842,2013-08-03 00:00:00.0,4354
42248,2014-04-11 00:00:00.0,7196
63911,2014-03-17 00:00:00.0,5128
6824,2013-09-06 00:00:00.0,11784
23097,2013-12-15 00:00:00.0,9795
31651,2014-02-06 00:00:00.0,12183
342,2013-07-26 00:00:00.0,8809
154,2013-07-26 00:00:00.0,9993
55105,2014-07-08 00:00:00.0,8811
14370,2013-10-23 00:00:00.0,6355
36116,2014-03-04 00:00:00.0,3996
30259,2014-01-29 00:00:00.0,10702
60952,2013-11-25 00:00:00.0,11212
36792,2014-03-07 00:00:00.0,3071
17619,2013-11-11 00:00:00.0,9488
25302,2013-12-28 00:00:00.0,9226
54294,2014-07-03 00:00:00.0,3332
173,2013-07-26 00:00:00.0,9027
59858,2013-10-15 00:00:00.0,11903
28865,2014-01-19 00:00:00.0,4883
11984,2013-10-06 00:00:00.0,6966
30848,2014-02-01 00:00:00.0,931
4272,2013-08-19 00:00:00.0,1980
29174,2014-01-21 00:00:00.0,7566
7200,2013-09-07 00:00:00.0,1483
30697,2014-01-31 00:00:00.0,8412
25610,2013-12-30 00:00:00.0,1524
61700,2013-12-23 00:00:00.0,10307
63459,2014-02-26 00:00:00.0,6660
17663,2013-11-11 00:00:00.0,4429
34913,2014-02-25 00:00:00.0,7069
42514,2014-04-12 00:00:00.0,11608
3557,2013-08-14 00:00:00.0,11789
1967,2013-08-04 00:00:00.0,8683
4163,2013-08-18 00:00:00.0,654
60072,2013-10-22 00:00:00.0,3462
49590,2014-05-30 00:00:00.0,9947
44439,2014-04-26 00:00:00.0,4357
23939,2013-12-20 00:00:00.0,11154
12964,2013-10-13 00:00:00.0,1004
38319,2014-03-18 00:00:00.0,8122
52379,2014-06-18 00:00:00.0,3975
62641,2014-01-27 00:00:00.0,8669
30251,2014-01-29 00:00:00.0,11405
24879,2013-12-26 00:00:00.0,1519
27132,2014-01-09 00:00:00.0,2365
67994,2014-01-09 00:00:00.0,12324
22880,2013-12-12 00:00:00.0,5791
54436,2014-07-03 00:00:00.0,9396
59543,2013-10-02 00:00:00.0,10376
63703,2014-03-07 00:00:00.0,5231
7631,2013-09-10 00:00:00.0,5888
19616,2013-11-23 00:00:00.0,5331
20616,2013-11-29 00:00:00.0,12031
21064,2013-12-01 00:00:00.0,7036
36803,2014-03-07 00:00:00.0,2445
47593,2014-05-16 00:00:00.0,10501
10503,2013-09-27 00:00:00.0,7630
16961,2013-11-07 00:00:00.0,3444
26227,2014-01-03 00:00:00.0,9510
23498,2013-12-18 00:00:00.0,5657
49929,2014-06-02 00:00:00.0,11836
64280,2014-04-01 00:00:00.0,364
63382,2014-02-23 00:00:00.0,9142
11913,2013-10-06 00:00:00.0,2058
8716,2013-09-18 00:00:00.0,2662
36090,2014-03-03 00:00:00.0,1970
49814,2014-06-01 00:00:00.0,2363
13832,2013-10-19 00:00:00.0,9476
50543,2014-06-07 00:00:00.0,9172
44777,2014-04-28 00:00:00.0,8507
26730,2014-01-06 00:00:00.0,7
61932,2014-01-02 00:00:00.0,8979
3676,2013-08-15 00:00:00.0,1620
6731,2013-09-05 00:00:00.0,10397
62229,2014-01-12 00:00:00.0,9617
68180,2014-02-26 00:00:00.0,9977
14286,2013-10-23 00:00:00.0,10091
58634,2013-08-27 00:00:00.0,5192
38960,2014-03-22 00:00:00.0,12241
25568,2013-12-30 00:00:00.0,1495
49855,2014-06-01 00:00:00.0,11921
45558,2014-05-03 00:00:00.0,8401
5186,2013-08-25 00:00:00.0,5865
60601,2013-11-14 00:00:00.0,4292
65974,2014-06-03 00:00:00.0,458
18284,2013-11-14 00:00:00.0,4078
45568,2014-05-03 00:00:00.0,6765
29949,2014-01-26 00:00:00.0,11752
180,2013-07-26 00:00:00.0,10215
56923,2014-07-20 00:00:00.0,4030
58323,2013-08-16 00:00:00.0,7127
18368,2013-11-15 00:00:00.0,7026
4995,2013-08-24 00:00:00.0,4567
49576,2014-05-30 00:00:00.0,3376
18878,2013-11-19 00:00:00.0,3644
1748,2013-08-03 00:00:00.0,1932
42546,2014-04-13 00:00:00.0,8682
56557,2014-07-18 00:00:00.0,10793
34862,2014-02-25 00:00:00.0,5410
30857,2014-02-01 00:00:00.0,8392
29340,2014-01-22 00:00:00.0,1375
28588,2014-01-17 00:00:00.0,11123
35923,2014-03-03 00:00:00.0,9246
31779,2014-02-06 00:00:00.0,606
24333,2013-12-22 00:00:00.0,9610
46428,2014-05-09 00:00:00.0,7553
