53720,2014-06-28 00:00:00.0,12382
40251,2014-03-31 00:00:00.0,8085
52576,2014-06-19 00:00:00.0,6746
42822,2014-04-15 00:00:00.0,10021
16668,2013-11-06 00:00:00.0,4550
17945,2013-11-13 00:00:00.0,5032
30858,2014-02-01 00:00:00.0,10834
13241,2013-10-14 00:00:00.0,11698
42683,2014-04-14 00:00:00.0,3595
26275,2014-01-03 00:00:00.0,5547
46829,2014-05-11 00:00:00.0,4649
43694,2014-04-21 00:00:00.0,8364
61709,2013-12-23 00:00:00.0,7184
15623,2013-11-01 00:00:00.0,539
42295,2014-04-11 00:00:00.0,10332
48576,2014-05-22 00:00:00.0,4562
6580,2013-09-04 00:00:00.0,3269
7667,2013-09-10 00:00:00.0,898
19419,2013-11-22 00:00:00.0,1473
56811,2014-07-19 00:00:00.0,3131
33233,2014-02-15 00:00:00.0,4431
21549,2013-12-05 00:00:00.0,10262
51239,2014-06-11 00:00:00.0,11578
29049,2014-01-20 00:00:00.0,7831
35729,2014-03-01 00:00:00.0,7812
17296,2013-11-09 00:00:00.0,1510
40579,2014-04-01 00:00:00.0,4477
3832,2013-08-16 00:00:00.0,4517
55028,2014-07-08 00:00:00.0,7859
22990,2013-12-13 00:00:00.0,2792
28045,2014-01-14 00:00:00.0,1417
19964,2013-11-25 00:00:00.0,6401
24642,2013-12-25 00:00:00.0,12
30305,2014-01-29 00:00:00.0,9702
7601,2013-09-10 00:00:00.0,8690
39042,2014-03-22 00:00:00.0,7656
19946,2013-11-25 00:00:00.0,240
65269,2014-05-07 00:00:00.0,4712
14885,2013-10-27 00:00:00.0,6673
1540,2013-08-02 00:00:00.0,3244
8496,2013-09-16 00:00:00.0,8559
61720,2013-12-24 00:00:00.0,11334
47821,2014-05-17 00:00:00.0,12018
60800,2013-11-20 00:00:00.0,2797
49521,2014-05-30 00:00:00.0,9597
53021,2014-06-24 00:00:00.0,6753
63375,2014-02-23 00:00:00.0,1779
26981,2014-01-09 00:00:00.0,5037
64438,2014-04-07 00:00:00.0,2185
29646,2014-01-24 00:00:00.0,7883
64071,2014-03-23 00:00:00.0,185
29399,2014-01-22 00:00:00.0,11527
62876,2014-02-05 00:00:00.0,3177
6036,2013-08-31 00:00:00.0,1733
44594,2014-04-27 00:00:00.0,2946
28895,2014-01-19 00:00:00.0,9265
66820,2014-07-03 00:00:00.0,1545
45787,2014-05-05 00:00:00.0,8958
