64693,2014-04-15 00:00:00.0,2297
48655,2014-05-23 00:00:00.0,1128
49089,2014-05-26 00:00:00.0,6870
3758,2013-08-15 00:00:00.0,3691
68549,2014-06-12 00:00:00.0,3733
45955,2014-05-06 00:00:00.0,2029
63110,2014-02-13 00:00:00.0,8154
23372,2013-12-17 00:00:00.0,2619
47878,2014-05-17 00:00:00.0,1673
6719,2013-09-05 00:00:00.0,12008
32438,2014-02-10 00:00:00.0,1741
63921,2014-03-17 00:00:00.0,5841
61759,2013-12-25 00:00:00.0,326
61914,2014-01-01 00:00:00.0,2956
31037,2014-02-02 00:00:00.0,8301
3291,2013-08-12 00:00:00.0,4166
59560,2013-10-03 00:00:00.0,1692
63913,2014-03-17 00:00:00.0,1962
1445,2013-08-01 00:00:00.0,2182
5665,2013-08-29 00:00:00.0,11170
60876,2013-11-22 00:00:00.0,1194
44464,2014-04-26 00:00:00.0,8221
7950,2013-09-12 00:00:00.0,1616
15387,2013-10-31 00:00:00.0,7213
54412,2014-07-03 00:00:00.0,11616
6743,2013-09-05 00:00:00.0,215
23003,2013-12-13 00:00:00.0,2164
46751,2014-05-11 00:00:00.0,5618
21286,2013-12-03 00:00:00.0,9660
59817,2013-10-13 00:00:00.0,10454
58900,2013-09-06 00:00:00.0,6117
2522,2013-08-07 00:00:00.0,10999
19242,2013-11-22 00:00:00.0,11690
7512,2013-09-09 00:00:00.0,10954
50539,2014-06-07 00:00:00.0,474
9789,2013-09-24 00:00:00.0,8513
33937,2014-02-19 00:00:00.0,10214
3918,2013-08-17 00:00:00.0,1806
47781,2014-05-16 00:00:00.0,8983
33106,2014-02-14 00:00:00.0,9795
11451,2013-10-04 00:00:00.0,9555
23921,2013-12-20 00:00:00.0,3013
50865,2014-06-09 00:00:00.0,1522
49122,2014-05-26 00:00:00.0,3810
263,2013-07-26 00:00:00.0,8026
7547,2013-09-09 00:00:00.0,12107
21075,2013-12-01 00:00:00.0,1490
40164,2014-03-30 00:00:00.0,9127
35232,2014-02-27 00:00:00.0,1874
47146,2014-05-13 00:00:00.0,12005
68721,2013-09-19 00:00:00.0,8410
28329,2014-01-15 00:00:00.0,4212
49617,2014-05-31 00:00:00.0,9053
23725,2013-12-19 00:00:00.0,5585
46742,2014-05-10 00:00:00.0,4225
51958,2014-06-16 00:00:00.0,2347
15401,2013-10-31 00:00:00.0,5063
61600,2013-12-20 00:00:00.0,10306
26921,2014-01-08 00:00:00.0,10925
54916,2014-07-07 00:00:00.0,8658
58369,2013-08-18 00:00:00.0,5285
30447,2014-01-30 00:00:00.0,6106
17240,2013-11-09 00:00:00.0,7465
64451,2014-04-07 00:00:00.0,4210
59441,2013-09-29 00:00:00.0,157
2250,2013-08-06 00:00:00.0,9874
25703,2013-12-31 00:00:00.0,2397
14738,2013-10-26 00:00:00.0,2983
60229,2013-10-30 00:00:00.0,3722
65408,2014-05-11 00:00:00.0,1643
14244,2013-10-23 00:00:00.0,6188
47536,2014-05-15 00:00:00.0,6394
9735,2013-09-24 00:00:00.0,6244
7055,2013-09-07 00:00:00.0,8811
56355,2014-07-16 00:00:00.0,3830
20183,2013-11-27 00:00:00.0,5050
63501,2014-02-27 00:00:00.0,12168
64631,2014-04-13 00:00:00.0,5010
58608,2013-08-26 00:00:00.0,9631
30757,2014-01-31 00:00:00.0,4924
23912,2013-12-20 00:00:00.0,5882
13331,2013-10-15 00:00:00.0,5285
48330,2014-05-20 00:00:00.0,9337
40876,2014-04-02 00:00:00.0,2565
40699,2014-04-02 00:00:00.0,1592
31553,2014-02-05 00:00:00.0,6055
5188,2013-08-25 00:00:00.0,8645
34830,2014-02-24 00:00:00.0,1523
2720,2013-08-09 00:00:00.0,9463
7937,2013-09-12 00:00:00.0,12125
68614,2014-06-29 00:00:00.0,272
56255,2014-07-15 00:00:00.0,7161
43006,2014-04-17 00:00:00.0,9772
67999,2014-01-11 00:00:00.0,10815
48545,2014-05-22 00:00:00.0,2443
55104,2014-07-08 00:00:00.0,2168
